regime,n,nb,ratio,skew,pc,kp,kvs,kv_big,kv_mean,t_mean_us,t_max_us,t_skew_us,alpha
mixed,8,4,0.5,4.0,1024,2048,8192,32768,20480,1984.598,2100.035,1996.469,0.1028
mixed,8,4,0.5,4.0,1024,8192,128,512,320,4571.361,4577.032,4578.495,1.2579
mixed,8,4,0.5,4.0,1024,8192,256,1024,640,4582.796,4592.445,4578.095,-0.4872
mixed,8,4,0.5,4.0,1024,8192,512,2048,1280,4585.964,4601.274,4588.234,0.1483
mixed,8,4,0.5,4.0,1024,8192,1024,4096,2560,4606.074,4626.237,4613.418,0.3642
mixed,8,4,0.5,4.0,1024,8192,2048,8192,5120,4633.029,4661.977,4633.051,0.0007
mixed,8,4,0.5,4.0,1024,8192,4096,16384,10240,4691.391,4741.327,4686.029,-0.1074
mixed,8,4,0.5,4.0,1024,8192,8192,32768,20480,4779.854,4898.344,4781.051,0.0101
mixed,8,4,0.5,4.0,1024,16384,128,512,320,8277.084,8275.525,8256.026,
mixed,8,4,0.5,4.0,1024,16384,256,1024,640,8248.63,8257.43,8258.74,1.1489
mixed,8,4,0.5,4.0,1024,16384,512,2048,1280,8265.016,8288.353,8271.318,0.27
mixed,8,4,0.5,4.0,1024,16384,1024,4096,2560,8307.473,8302.231,8292.231,
mixed,8,4,0.5,4.0,1024,16384,2048,8192,5120,8301.895,8334.935,8305.768,0.1172
mixed,8,4,0.5,4.0,1024,16384,4096,16384,10240,8358.423,8411.017,8365.846,0.1411
mixed,8,4,0.5,4.0,1024,16384,8192,32768,20480,8455.252,8564.76,8463.06,0.0713
mixed,8,4,0.5,4.0,4096,0,128,512,320,3709.577,3701.303,3708.969,
mixed,8,4,0.5,4.0,4096,0,256,1024,640,3711.274,3709.368,3704.314,
mixed,8,4,0.5,4.0,4096,0,512,2048,1280,3723.898,3730.269,3727.752,0.6048
mixed,8,4,0.5,4.0,4096,0,1024,4096,2560,3733.533,3753.433,3742.505,0.4509
mixed,8,4,0.5,4.0,4096,0,2048,8192,5120,3768.01,3798.697,3765.005,-0.0979
mixed,8,4,0.5,4.0,4096,0,4096,16384,10240,3817.531,3867.787,3817.851,0.0064
mixed,8,4,0.5,4.0,4096,0,8192,32768,20480,3917.945,4030.652,3927.19,0.082
mixed,8,4,0.5,4.0,4096,512,128,512,320,4829.532,4835.441,4837.982,1.4302
mixed,8,4,0.5,4.0,4096,512,256,1024,640,4834.621,4848.139,4845.468,0.8024
mixed,8,4,0.5,4.0,4096,512,512,2048,1280,4854.012,4853.787,4859.663,
mixed,8,4,0.5,4.0,4096,512,1024,4096,2560,4862.288,4882.256,4863.181,0.0447
mixed,8,4,0.5,4.0,4096,512,2048,8192,5120,4894.895,4917.421,4893.102,-0.0796
mixed,8,4,0.5,4.0,4096,512,4096,16384,10240,4936.622,4992.156,4951.791,0.2731
mixed,8,4,0.5,4.0,4096,512,8192,32768,20480,5039.553,5153.581,5049.999,0.0916
mixed,8,4,0.5,4.0,4096,2048,128,512,320,6800.883,6780.628,6788.114,
mixed,8,4,0.5,4.0,4096,2048,256,1024,640,6798.658,6793.781,6802.184,
mixed,8,4,0.5,4.0,4096,2048,512,2048,1280,6821.973,6806.257,6826.355,
mixed,8,4,0.5,4.0,4096,2048,1024,4096,2560,6812.325,6845.041,6839.783,0.8393
mixed,8,4,0.5,4.0,4096,2048,2048,8192,5120,6842.262,6868.485,6848.293,0.23
mixed,8,4,0.5,4.0,4096,2048,4096,16384,10240,6892.343,6968.454,6913.731,0.281
mixed,8,4,0.5,4.0,4096,2048,8192,32768,20480,6996.631,7116.468,6999.942,0.0276
mixed,8,4,0.5,4.0,4096,8192,128,512,320,14654.7,14665.213,14791.801,13.0405
mixed,8,4,0.5,4.0,4096,8192,256,1024,640,14704.868,14793.853,15003.076,3.3512
mixed,8,4,0.5,4.0,4096,8192,512,2048,1280,14809.759,14865.951,14710.156,-1.7725
mixed,8,4,0.5,4.0,4096,8192,1024,4096,2560,14710.269,14817.77,14744.824,0.3214
mixed,8,4,0.5,4.0,4096,8192,2048,8192,5120,14738.541,14912.528,14902.476,0.9422
mixed,8,4,0.5,4.0,4096,8192,4096,16384,10240,14768.962,14824.476,14766.137,-0.0509
mixed,8,4,0.5,4.0,4096,8192,8192,32768,20480,14868.447,15245.785,14937.196,0.1822
mixed,8,4,0.5,4.0,4096,16384,128,512,320,25717.325,25641.904,26119.957,
mixed,8,4,0.5,4.0,4096,16384,256,1024,640,25904.943,25338.664,25647.195,
mixed,8,4,0.5,4.0,4096,16384,512,2048,1280,26076.398,26772.513,25544.249,-0.7645
mixed,8,4,0.5,4.0,4096,16384,1024,4096,2560,25797.294,25735.375,25733.737,
mixed,8,4,0.5,4.0,4096,16384,2048,8192,5120,25757.539,25563.582,26358.416,
mixed,8,4,0.5,4.0,4096,16384,4096,16384,10240,25998.704,26680.568,25566.956,-0.6332
mixed,8,4,0.5,4.0,4096,16384,8192,32768,20480,26165.949,25710.942,26668.532,
pure,8,6,0.75,4.0,0,0,128,512,416,114.624,119.472,116.193,0.3237
pure,8,6,0.75,4.0,0,0,256,1024,832,135.216,130.273,133.872,
pure,8,6,0.75,4.0,0,0,512,2048,1664,142.175,144.096,142.627,0.2349
pure,8,6,0.75,4.0,0,0,1024,4096,3328,158.176,169.264,161.471,0.2972
pure,8,6,0.75,4.0,0,0,2048,8192,6656,192.161,207.455,188.784,-0.2208
pure,8,6,0.75,4.0,0,0,4096,16384,13312,254.561,284.512,252.24,-0.0775
pure,8,6,0.75,4.0,0,0,8192,32768,26624,386.177,443.779,382.786,-0.0589
mixed,8,6,0.75,4.0,16,0,128,512,416,133.457,136.958,135.745,0.6536
mixed,8,6,0.75,4.0,16,0,256,1024,832,142.048,149.122,145.407,0.4749
mixed,8,6,0.75,4.0,16,0,512,2048,1664,158.704,168.161,165.551,0.7241
mixed,8,6,0.75,4.0,16,0,1024,4096,3328,190.879,208.448,205.251,0.818
mixed,8,6,0.75,4.0,16,0,2048,8192,6656,256.048,283.778,280.193,0.8707
mixed,8,6,0.75,4.0,16,0,4096,16384,13312,380.448,438.289,435.426,0.9505
mixed,8,6,0.75,4.0,16,0,8192,32768,26624,629.905,744.947,744.035,0.9921
mixed,8,6,0.75,4.0,16,512,128,512,416,165.68,197.841,183.825,0.5642
mixed,8,6,0.75,4.0,16,512,256,1024,832,169.714,170.481,166.561,-4.1135
mixed,8,6,0.75,4.0,16,512,512,2048,1664,169.314,180.961,180.704,0.9779
mixed,8,6,0.75,4.0,16,512,1024,4096,3328,191.553,206.272,203.519,0.8129
mixed,8,6,0.75,4.0,16,512,2048,8192,6656,254.674,283.49,281.331,0.9251
mixed,8,6,0.75,4.0,16,512,4096,16384,13312,381.041,436.577,437.09,1.0092
mixed,8,6,0.75,4.0,16,512,8192,32768,26624,630.834,748.336,745.265,0.9739
mixed,8,6,0.75,4.0,16,2048,128,512,416,209.312,218.897,218.737,0.9833
mixed,8,6,0.75,4.0,16,2048,256,1024,832,200.047,199.584,200.082,
mixed,8,6,0.75,4.0,16,2048,512,2048,1664,250.993,277.441,253.041,0.0774
mixed,8,6,0.75,4.0,16,2048,1024,4096,3328,288.561,225.314,302.991,
mixed,8,6,0.75,4.0,16,2048,2048,8192,6656,269.105,299.745,296.672,0.8997
mixed,8,6,0.75,4.0,16,2048,4096,16384,13312,382.481,441.471,439.873,0.9729
mixed,8,6,0.75,4.0,16,2048,8192,32768,26624,635.459,749.762,748.834,0.9919
mixed,8,6,0.75,4.0,16,8192,128,512,416,304.657,335.888,306.048,0.0446
mixed,8,6,0.75,4.0,16,8192,256,1024,832,360.449,376.224,374.241,0.8743
mixed,8,6,0.75,4.0,16,8192,512,2048,1664,425.939,455.824,454.53,0.9567
mixed,8,6,0.75,4.0,16,8192,1024,4096,3328,441.553,354.801,470.065,
mixed,8,6,0.75,4.0,16,8192,2048,8192,6656,507.857,589.378,526.449,0.2281
mixed,8,6,0.75,4.0,16,8192,4096,16384,13312,637.138,464.258,693.937,
mixed,8,6,0.75,4.0,16,8192,8192,32768,26624,654.114,771.65,768.658,0.9745
mixed,8,6,0.75,4.0,16,16384,128,512,416,464.417,464.049,463.554,
mixed,8,6,0.75,4.0,16,16384,256,1024,832,464.258,503.041,463.185,-0.0277
mixed,8,6,0.75,4.0,16,16384,512,2048,1664,582.034,611.952,609.729,0.9257
mixed,8,6,0.75,4.0,16,16384,1024,4096,3328,708.386,767.187,766.307,0.985
mixed,8,6,0.75,4.0,16,16384,2048,8192,6656,725.875,566.561,781.634,
mixed,8,6,0.75,4.0,16,16384,4096,16384,13312,842.675,996.034,880.595,0.2473
mixed,8,6,0.75,4.0,16,16384,8192,32768,26624,1092.706,774.161,1202.563,
mixed,8,6,0.75,4.0,64,0,128,512,416,133.986,143.137,142.641,0.9458
mixed,8,6,0.75,4.0,64,0,256,1024,832,167.665,181.92,181.728,0.9865
mixed,8,6,0.75,4.0,64,0,512,2048,1664,230.351,259.281,259.282,1.0
mixed,8,6,0.75,4.0,64,0,1024,4096,3328,355.906,413.042,411.985,0.9815
mixed,8,6,0.75,4.0,64,0,2048,8192,6656,604.721,717.107,718.849,1.0155
mixed,8,6,0.75,4.0,64,0,4096,16384,13312,1098.818,1325.492,1326.115,1.0028
mixed,8,6,0.75,4.0,64,0,8192,32768,26624,2086.389,2544.469,2551.941,1.0163
mixed,8,6,0.75,4.0,64,512,128,512,416,194.944,203.312,202.414,0.8928
mixed,8,6,0.75,4.0,64,512,256,1024,832,228.496,241.808,241.774,0.9975
mixed,8,6,0.75,4.0,64,512,512,2048,1664,291.329,320.848,319.363,0.9497
mixed,8,6,0.75,4.0,64,512,1024,4096,3328,416.545,473.505,473.267,0.9958
mixed,8,6,0.75,4.0,64,512,2048,8192,6656,663.889,777.569,777.007,0.9951
mixed,8,6,0.75,4.0,64,512,4096,16384,13312,1156.979,1386.481,1383.987,0.9891
mixed,8,6,0.75,4.0,64,512,8192,32768,26624,2144.199,2606.567,2600.422,0.9867
mixed,8,6,0.75,4.0,64,2048,128,512,416,283.233,319.185,289.315,0.1692
mixed,8,6,0.75,4.0,64,2048,256,1024,832,344.831,359.954,359.457,0.9671
mixed,8,6,0.75,4.0,64,2048,512,2048,1664,409.505,437.697,437.233,0.9835
mixed,8,6,0.75,4.0,64,2048,1024,4096,3328,535.534,593.426,593.68,1.0044
mixed,8,6,0.75,4.0,64,2048,2048,8192,6656,785.2,897.426,898.562,1.0101
mixed,8,6,0.75,4.0,64,2048,4096,16384,13312,1277.813,1513.38,1505.891,0.9682
mixed,8,6,0.75,4.0,64,2048,8192,32768,26624,2267.43,2726.581,2721.127,0.9881
mixed,8,6,0.75,4.0,64,8192,128,512,416,728.993,727.553,728.001,
mixed,8,6,0.75,4.0,64,8192,256,1024,832,729.396,731.743,728.979,-0.1777
mixed,8,6,0.75,4.0,64,8192,512,2048,1664,729.394,792.897,729.473,0.0013
mixed,8,6,0.75,4.0,64,8192,1024,4096,3328,993.312,1053.076,1050.848,0.9627
mixed,8,6,0.75,4.0,64,8192,2048,8192,6656,1245.554,1361.684,1356.755,0.9576
mixed,8,6,0.75,4.0,64,8192,4096,16384,13312,1741.445,1969.445,1974.917,1.024
mixed,8,6,0.75,4.0,64,8192,8192,32768,26624,2729.896,3191.707,3182.601,0.9803
mixed,8,6,0.75,4.0,64,16384,128,512,416,1326.788,1327.972,1326.227,-0.4728
mixed,8,6,0.75,4.0,64,16384,256,1024,832,1326.162,1325.748,1326.916,
mixed,8,6,0.75,4.0,64,16384,512,2048,1664,1327.523,1327.283,1327.3,
mixed,8,6,0.75,4.0,64,16384,1024,4096,3328,1326.291,1397.365,1329.956,0.0516
mixed,8,6,0.75,4.0,64,16384,2048,8192,6656,1847.109,1957.733,1958.071,1.0031
mixed,8,6,0.75,4.0,64,16384,4096,16384,13312,2339.078,2567.606,2571.574,1.0174
mixed,8,6,0.75,4.0,64,16384,8192,32768,26624,3329.338,3781.577,3780.072,0.9967
mixed,8,6,0.75,4.0,256,0,128,512,416,278.799,286.531,284.607,0.7512
mixed,8,6,0.75,4.0,256,0,256,1024,832,297.425,300.352,299.105,0.5739
mixed,8,6,0.75,4.0,256,0,512,2048,1664,302.514,328.783,326.963,0.9307
mixed,8,6,0.75,4.0,256,0,1024,4096,3328,427.875,483.763,485.281,1.0272
mixed,8,6,0.75,4.0,256,0,2048,8192,6656,676.498,791.553,786.802,0.9587
mixed,8,6,0.75,4.0,256,0,4096,16384,13312,1167.187,1401.251,1396.341,0.979
mixed,8,6,0.75,4.0,256,0,8192,32768,26624,2160.454,2620.902,2621.543,1.0014
mixed,8,6,0.75,4.0,256,512,128,512,416,434.832,437.7,435.438,0.2113
mixed,8,6,0.75,4.0,256,512,256,1024,832,459.345,473.842,472.514,0.9084
mixed,8,6,0.75,4.0,256,512,512,2048,1664,523.426,553.409,550.993,0.9194
mixed,8,6,0.75,4.0,256,512,1024,4096,3328,649.57,705.092,704.449,0.9884
mixed,8,6,0.75,4.0,256,512,2048,8192,6656,895.283,1011.365,1012.003,1.0055
mixed,8,6,0.75,4.0,256,512,4096,16384,13312,1395.442,1618.325,1616.772,0.993
mixed,8,6,0.75,4.0,256,512,8192,32768,26624,2377.222,2841.399,2832.663,0.9812
mixed,8,6,0.75,4.0,256,2048,128,512,416,896.675,899.059,897.538,0.362
mixed,8,6,0.75,4.0,256,2048,256,1024,832,899.731,896.595,897.073,
mixed,8,6,0.75,4.0,256,2048,512,2048,1664,896.836,901.187,902.402,1.2792
mixed,8,6,0.75,4.0,256,2048,1024,4096,3328,998.563,1055.138,1052.725,0.9574
mixed,8,6,0.75,4.0,256,2048,2048,8192,6656,1244.912,1356.757,1358.725,1.0176
mixed,8,6,0.75,4.0,256,2048,4096,16384,13312,1738.31,1968.373,1968.805,1.0019
mixed,8,6,0.75,4.0,256,2048,8192,32768,26624,2727.319,3184.152,3182.265,0.9959
mixed,8,6,0.75,4.0,256,8192,128,512,416,2706.888,2703.879,2702.105,
mixed,8,6,0.75,4.0,256,8192,256,1024,832,2707.367,2705.355,2705.767,
mixed,8,6,0.75,4.0,256,8192,512,2048,1664,2700.919,2713.543,2700.805,-0.009
mixed,8,6,0.75,4.0,256,8192,1024,4096,3328,2703.606,2700.838,2701.575,
mixed,8,6,0.75,4.0,256,8192,2048,8192,6656,2700.566,2713.525,2717.464,1.304
mixed,8,6,0.75,4.0,256,8192,4096,16384,13312,3107.289,3315.26,3313.751,0.9927
mixed,8,6,0.75,4.0,256,8192,8192,32768,26624,4078.505,4537.598,4532.334,0.9885
mixed,8,6,0.75,4.0,256,16384,128,512,416,5116.254,5106.494,5118.845,
mixed,8,6,0.75,4.0,256,16384,256,1024,832,5118.895,5144.015,5124.225,0.2122
mixed,8,6,0.75,4.0,256,16384,512,2048,1664,5115.149,5111.644,5115.185,
mixed,8,6,0.75,4.0,256,16384,1024,4096,3328,5112.095,5115.898,5110.526,-0.4123
mixed,8,6,0.75,4.0,256,16384,2048,8192,6656,5108.734,5115.996,5112.636,0.5373
mixed,8,6,0.75,4.0,256,16384,4096,16384,13312,5114.909,5117.872,5118.877,1.3392
mixed,8,6,0.75,4.0,256,16384,8192,32768,26624,5886.855,6348.273,6343.811,0.9903
mixed,8,6,0.75,4.0,1024,0,128,512,416,677.106,670.848,680.274,
mixed,8,6,0.75,4.0,1024,0,256,1024,832,687.075,682.305,683.873,
mixed,8,6,0.75,4.0,1024,0,512,2048,1664,693.875,694.432,691.729,-3.8484
mixed,8,6,0.75,4.0,1024,0,1024,4096,3328,709.57,722.112,716.336,0.5394
mixed,8,6,0.75,4.0,1024,0,2048,8192,6656,744.259,760.881,740.722,-0.2128
mixed,8,6,0.75,4.0,1024,0,4096,16384,13312,810.371,839.173,801.364,-0.3127
mixed,8,6,0.75,4.0,1024,0,8192,32768,26624,941.169,998.019,935.954,-0.0917
mixed,8,6,0.75,4.0,1024,512,128,512,416,1084.724,1074.756,1083.684,
mixed,8,6,0.75,4.0,1024,512,256,1024,832,1092.484,1086.551,1088.179,
mixed,8,6,0.75,4.0,1024,512,512,2048,1664,1096.724,1101.238,1098.451,0.3826
mixed,8,6,0.75,4.0,1024,512,1024,4096,3328,1116.56,1124.93,1120.771,0.503
mixed,8,6,0.75,4.0,1024,512,2048,8192,6656,1150.102,1161.829,1145.505,-0.392
mixed,8,6,0.75,4.0,1024,512,4096,16384,13312,1211.251,1243.495,1208.981,-0.0704
mixed,8,6,0.75,4.0,1024,512,8192,32768,26624,1343.11,1402.95,1341.73,-0.0231
mixed,8,6,0.75,4.0,1024,2048,128,512,416,1786.515,1772.915,1786.099,
mixed,8,6,0.75,4.0,1024,2048,256,1024,832,1788.613,1787.297,1790.789,
mixed,8,6,0.75,4.0,1024,2048,512,2048,1664,1796.23,1799.731,1798.934,0.7723
mixed,8,6,0.75,4.0,1024,2048,1024,4096,3328,1820.642,1825.092,1819.78,-0.1937
mixed,8,6,0.75,4.0,1024,2048,2048,8192,6656,1854.502,1863.602,1845.22,-1.0198
mixed,8,6,0.75,4.0,1024,2048,4096,16384,13312,1911.202,1939.732,1911.573,0.013
mixed,8,6,0.75,4.0,1024,2048,8192,32768,26624,2034.634,2093.479,2036.613,0.0336
mixed,8,6,0.75,4.0,1024,8192,128,512,416,4566.142,4570.505,4573.096,1.5939
mixed,8,6,0.75,4.0,1024,8192,256,1024,832,4581.962,4562.397,4593.401,
mixed,8,6,0.75,4.0,1024,8192,512,2048,1664,4578.876,4580.748,4582.379,1.8713
mixed,8,6,0.75,4.0,1024,8192,1024,4096,3328,4595.564,4619.327,4599.927,0.1836
mixed,8,6,0.75,4.0,1024,8192,2048,8192,6656,4638.842,4651.504,4620.702,-1.4326
mixed,8,6,0.75,4.0,1024,8192,4096,16384,13312,4695.15,4729.178,4707.13,0.3521
mixed,8,6,0.75,4.0,1024,8192,8192,32768,26624,4834.091,4884.044,4823.694,-0.2082
mixed,8,6,0.75,4.0,1024,16384,128,512,416,8250.596,8275.287,8252.522,0.078
mixed,8,6,0.75,4.0,1024,16384,256,1024,832,8273.332,8254.884,8258.342,
mixed,8,6,0.75,4.0,1024,16384,512,2048,1664,8280.996,8267.395,8270.489,
mixed,8,6,0.75,4.0,1024,16384,1024,4096,3328,8294.149,8283.234,8299.862,
mixed,8,6,0.75,4.0,1024,16384,2048,8192,6656,8332.44,8340.102,8308.983,-3.0615
mixed,8,6,0.75,4.0,1024,16384,4096,16384,13312,8379.693,8410.564,8390.63,0.3543
mixed,8,6,0.75,4.0,1024,16384,8192,32768,26624,8498.406,8570.257,8538.871,0.5632
mixed,8,6,0.75,4.0,4096,0,128,512,416,3722.104,3705.53,3713.355,
mixed,8,6,0.75,4.0,4096,0,256,1024,832,3718.967,3718.461,3720.665,
mixed,8,6,0.75,4.0,4096,0,512,2048,1664,3731.691,3730.492,3727.064,
mixed,8,6,0.75,4.0,4096,0,1024,4096,3328,3735.991,3765.658,3743.832,0.2643
mixed,8,6,0.75,4.0,4096,0,2048,8192,6656,3788.377,3795.96,3773.677,-1.9382
mixed,8,6,0.75,4.0,4096,0,4096,16384,13312,3851.899,3873.224,3842.267,-0.4517
mixed,8,6,0.75,4.0,4096,0,8192,32768,26624,3972.344,4031.193,3975.865,0.0598
mixed,8,6,0.75,4.0,4096,512,128,512,416,4839.214,4837.949,4832.545,
mixed,8,6,0.75,4.0,4096,512,256,1024,832,4851.789,4840.973,4850.876,
mixed,8,6,0.75,4.0,4096,512,512,2048,1664,4865.563,4859.455,4859.404,
mixed,8,6,0.75,4.0,4096,512,1024,4096,3328,4868.936,4881.551,4880.173,0.8907
mixed,8,6,0.75,4.0,4096,512,2048,8192,6656,4911.611,4925.921,4903.258,-0.5837
mixed,8,6,0.75,4.0,4096,512,4096,16384,13312,4971.009,5013.871,4975.372,0.1018
mixed,8,6,0.75,4.0,4096,512,8192,32768,26624,5103.31,5163.407,5099.55,-0.0625
mixed,8,6,0.75,4.0,4096,2048,128,512,416,6794.307,6776.852,6795.331,
mixed,8,6,0.75,4.0,4096,2048,256,1024,832,6805.537,6832.852,6798.261,-0.2663
mixed,8,6,0.75,4.0,4096,2048,512,2048,1664,6807.573,6815.458,6804.914,-0.3372
mixed,8,6,0.75,4.0,4096,2048,1024,4096,3328,6823.476,6837.395,6836.209,0.9148
mixed,8,6,0.75,4.0,4096,2048,2048,8192,6656,6876.487,6879.558,6856.406,-6.5365
mixed,8,6,0.75,4.0,4096,2048,4096,16384,13312,6919.265,6953.318,6921.316,0.0602
mixed,8,6,0.75,4.0,4096,2048,8192,32768,26624,7051.286,7108.1,7050.276,-0.0178
mixed,8,6,0.75,4.0,4096,8192,128,512,416,14764.319,14697.264,14655.528,
mixed,8,6,0.75,4.0,4096,8192,256,1024,832,15046.969,14695.74,14803.559,
mixed,8,6,0.75,4.0,4096,8192,512,2048,1664,14923.258,14816.608,14925.562,
mixed,8,6,0.75,4.0,4096,8192,1024,4096,3328,14693.576,14894.6,14958.523,1.318
mixed,8,6,0.75,4.0,4096,8192,2048,8192,6656,14741.02,14736.376,14979.557,
mixed,8,6,0.75,4.0,4096,8192,4096,16384,13312,14998.535,14928.604,14825.206,
mixed,8,6,0.75,4.0,4096,8192,8192,32768,26624,15210.826,15152.476,14926.539,
mixed,8,6,0.75,4.0,4096,16384,128,512,416,25672.596,26087.61,25526.579,-0.3518
mixed,8,6,0.75,4.0,4096,16384,256,1024,832,25411.052,25775.092,26024.95,1.6863
mixed,8,6,0.75,4.0,4096,16384,512,2048,1664,26509.155,26320.058,25961.878,
mixed,8,6,0.75,4.0,4096,16384,1024,4096,3328,25210.919,26342.587,25691.712,0.4249
mixed,8,6,0.75,4.0,4096,16384,2048,8192,6656,25546.812,26074.825,26262.683,1.3558
mixed,8,6,0.75,4.0,4096,16384,4096,16384,13312,26297.132,26183.071,26463.645,
mixed,8,6,0.75,4.0,4096,16384,8192,32768,26624,25683.726,26161.518,26111.738,0.8958
pure,8,7,0.875,4.0,0,0,128,512,464,120.992,119.648,118.639,
pure,8,7,0.875,4.0,0,0,256,1024,928,136.226,130.784,128.688,
pure,8,7,0.875,4.0,0,0,512,2048,1856,143.681,143.359,145.136,
pure,8,7,0.875,4.0,0,0,1024,4096,3712,163.249,168.129,163.904,0.1342
pure,8,7,0.875,4.0,0,0,2048,8192,7424,195.762,207.055,197.279,0.1344
pure,8,7,0.875,4.0,0,0,4096,16384,14848,270.514,284.69,265.825,-0.3307
pure,8,7,0.875,4.0,0,0,8192,32768,29696,416.226,445.902,406.673,-0.3219
mixed,8,7,0.875,4.0,16,0,128,512,464,134.785,136.944,136.464,0.778
mixed,8,7,0.875,4.0,16,0,256,1024,928,143.665,147.873,147.072,0.8097
mixed,8,7,0.875,4.0,16,0,512,2048,1856,163.457,168.367,167.712,0.8666
mixed,8,7,0.875,4.0,16,0,1024,4096,3712,198.048,206.8,205.49,0.8504
mixed,8,7,0.875,4.0,16,0,2048,8192,7424,269.474,284.21,283.601,0.9586
mixed,8,7,0.875,4.0,16,0,4096,16384,14848,409.312,438.05,436.753,0.9549
mixed,8,7,0.875,4.0,16,0,8192,32768,29696,688.147,748.146,742.993,0.9141
mixed,8,7,0.875,4.0,16,512,128,512,464,167.073,197.776,196.291,0.9516
mixed,8,7,0.875,4.0,16,512,256,1024,928,172.291,169.873,167.712,
mixed,8,7,0.875,4.0,16,512,512,2048,1856,176.145,182.225,181.793,0.9289
mixed,8,7,0.875,4.0,16,512,1024,4096,3712,195.186,205.344,204.673,0.9339
mixed,8,7,0.875,4.0,16,512,2048,8192,7424,270.144,284.351,284.514,1.0114
mixed,8,7,0.875,4.0,16,512,4096,16384,14848,410.943,437.776,436.403,0.9488
mixed,8,7,0.875,4.0,16,512,8192,32768,29696,687.539,746.61,745.603,0.983
mixed,8,7,0.875,4.0,16,2048,128,512,464,213.215,219.76,218.096,0.7457
mixed,8,7,0.875,4.0,16,2048,256,1024,928,198.783,199.024,200.013,5.0952
mixed,8,7,0.875,4.0,16,2048,512,2048,1856,266.48,276.337,275.872,0.9529
mixed,8,7,0.875,4.0,16,2048,1024,4096,3712,220.687,224.721,224.96,1.0591
mixed,8,7,0.875,4.0,16,2048,2048,8192,7424,285.747,299.712,299.313,0.9715
mixed,8,7,0.875,4.0,16,2048,4096,16384,14848,412.193,440.786,439.009,0.9378
mixed,8,7,0.875,4.0,16,2048,8192,32768,29696,692.913,752.048,747.746,0.9272
mixed,8,7,0.875,4.0,16,8192,128,512,464,329.041,335.043,335.345,1.0504
mixed,8,7,0.875,4.0,16,8192,256,1024,928,366.146,374.481,373.761,0.9136
mixed,8,7,0.875,4.0,16,8192,512,2048,1856,439.729,454.577,454.081,0.9666
mixed,8,7,0.875,4.0,16,8192,1024,4096,3712,355.713,355.042,355.202,
mixed,8,7,0.875,4.0,16,8192,2048,8192,7424,544.562,589.332,588.849,0.9892
mixed,8,7,0.875,4.0,16,8192,4096,16384,14848,461.392,463.634,460.64,-0.3352
mixed,8,7,0.875,4.0,16,8192,8192,32768,29696,712.449,771.97,768.527,0.9422
mixed,8,7,0.875,4.0,16,16384,128,512,464,463.538,462.976,462.112,
mixed,8,7,0.875,4.0,16,16384,256,1024,928,463.791,500.848,501.602,1.0203
mixed,8,7,0.875,4.0,16,16384,512,2048,1856,595.937,608.658,609.395,1.0579
mixed,8,7,0.875,4.0,16,16384,1024,4096,3712,735.347,765.297,765.555,1.0086
mixed,8,7,0.875,4.0,16,16384,2048,8192,7424,753.697,565.411,783.841,
mixed,8,7,0.875,4.0,16,16384,4096,16384,14848,922.514,997.861,993.746,0.9454
mixed,8,7,0.875,4.0,16,16384,8192,32768,29696,773.906,775.538,771.266,-1.6173
mixed,8,7,0.875,4.0,64,0,128,512,464,138.337,144.368,143.376,0.8355
mixed,8,7,0.875,4.0,64,0,256,1024,928,173.569,182.705,182.482,0.9755
mixed,8,7,0.875,4.0,64,0,512,2048,1856,245.168,259.742,258.928,0.9441
mixed,8,7,0.875,4.0,64,0,1024,4096,3712,383.826,412.897,413.456,1.0192
mixed,8,7,0.875,4.0,64,0,2048,8192,7424,661.663,717.361,718.128,1.0138
mixed,8,7,0.875,4.0,64,0,4096,16384,14848,1212.723,1327.218,1326.019,0.9895
mixed,8,7,0.875,4.0,64,0,8192,32768,29696,2314.277,2545.048,2545.559,1.0022
mixed,8,7,0.875,4.0,64,512,128,512,464,198.784,203.488,202.864,0.8675
mixed,8,7,0.875,4.0,64,512,256,1024,928,234.017,241.983,242.367,1.0482
mixed,8,7,0.875,4.0,64,512,512,2048,1856,305.522,319.601,319.185,0.9705
mixed,8,7,0.875,4.0,64,512,1024,4096,3712,444.963,474.371,473.537,0.9716
mixed,8,7,0.875,4.0,64,512,2048,8192,7424,720.001,777.459,777.729,1.0047
mixed,8,7,0.875,4.0,64,512,4096,16384,14848,1271.761,1385.49,1385.156,0.9971
mixed,8,7,0.875,4.0,64,512,8192,32768,29696,2375.768,2602.951,2604.599,1.0073
mixed,8,7,0.875,4.0,64,2048,128,512,464,301.425,318.93,318.529,0.9771
mixed,8,7,0.875,4.0,64,2048,256,1024,928,350.624,359.075,359.153,1.0093
mixed,8,7,0.875,4.0,64,2048,512,2048,1856,423.395,438.111,438.271,1.0109
mixed,8,7,0.875,4.0,64,2048,1024,4096,3712,565.074,591.649,592.723,1.0404
mixed,8,7,0.875,4.0,64,2048,2048,8192,7424,841.041,896.72,896.816,1.0017
mixed,8,7,0.875,4.0,64,2048,4096,16384,14848,1392.678,1504.901,1506.036,1.0101
mixed,8,7,0.875,4.0,64,2048,8192,32768,29696,2493.111,2725.992,2732.933,1.0298
mixed,8,7,0.875,4.0,64,8192,128,512,464,727.969,727.266,727.62,
mixed,8,7,0.875,4.0,64,8192,256,1024,928,728.529,730.689,727.875,-0.303
