regime,n,nb,ratio,skew,pc,kp,kvs,kv_big,kv_mean,t_mean_us,t_max_us,t_skew_us,alpha
mixed,64,4,0.0625,4.0,256,0,2048,8192,2432,275.841,551.475,471.25,0.7089
mixed,64,4,0.0625,4.0,256,0,4096,16384,4864,394.945,966.467,803.315,0.7145
mixed,64,4,0.0625,4.0,256,0,8192,32768,9728,629.537,1768.854,1472.339,0.7397
mixed,64,4,0.0625,4.0,256,512,128,512,152,190.465,159.553,189.376,
mixed,64,4,0.0625,4.0,256,512,256,1024,304,202.096,220.079,213.04,0.6086
mixed,64,4,0.0625,4.0,256,512,512,2048,608,159.601,280.431,189.026,0.2435
mixed,64,4,0.0625,4.0,256,512,1024,4096,1216,233.393,385.953,272.623,0.2571
mixed,64,4,0.0625,4.0,256,512,2048,8192,2432,301.808,581.73,443.84,0.5074
mixed,64,4,0.0625,4.0,256,512,4096,16384,4864,422.64,983.538,777.345,0.6324
mixed,64,4,0.0625,4.0,256,512,8192,32768,9728,656.849,1790.309,1432.596,0.6844
mixed,64,4,0.0625,4.0,256,2048,128,512,152,249.601,283.01,249.216,-0.0115
mixed,64,4,0.0625,4.0,256,2048,256,1024,304,262.961,328.466,261.343,-0.0247
mixed,64,4,0.0625,4.0,256,2048,512,2048,608,290.673,277.76,317.921,
mixed,64,4,0.0625,4.0,256,2048,1024,4096,1216,343.426,468.337,401.282,0.4632
mixed,64,4,0.0625,4.0,256,2048,2048,8192,2432,305.664,669.185,436.546,0.36
mixed,64,4,0.0625,4.0,256,2048,4096,16384,4864,508.657,1069.476,759.505,0.4473
mixed,64,4,0.0625,4.0,256,2048,8192,32768,9728,743.794,1875.43,1407.218,0.5863
mixed,64,4,0.0625,4.0,256,8192,128,512,152,486.739,521.393,484.914,-0.0526
mixed,64,4,0.0625,4.0,256,8192,256,1024,304,500.513,565.602,503.458,0.0453
mixed,64,4,0.0625,4.0,256,8192,512,2048,608,529.987,644.562,521.875,-0.0708
mixed,64,4,0.0625,4.0,256,8192,1024,4096,1216,580.834,800.003,568.962,-0.0542
mixed,64,4,0.0625,4.0,256,8192,2048,8192,2432,676.435,761.971,795.378,1.3906
mixed,64,4,0.0625,4.0,256,8192,4096,16384,4864,861.792,1417.108,1105.105,0.4382
mixed,64,4,0.0625,4.0,256,8192,8192,32768,9728,909.108,2232.615,1380.339,0.356
mixed,64,4,0.0625,4.0,256,16384,128,512,152,786.515,827.492,787.378,0.0211
mixed,64,4,0.0625,4.0,256,16384,256,1024,304,787.329,872.498,787.907,0.0068
mixed,64,4,0.0625,4.0,256,16384,512,2048,608,835.748,954.74,832.257,-0.0293
mixed,64,4,0.0625,4.0,256,16384,1024,4096,1216,889.986,1109.667,877.011,-0.0591
mixed,64,4,0.0625,4.0,256,16384,2048,8192,2432,983.234,1425.443,954.676,-0.0646
mixed,64,4,0.0625,4.0,256,16384,4096,16384,4864,1174.082,1391.635,1419.748,1.1292
mixed,64,4,0.0625,4.0,256,16384,8192,32768,9728,1545.891,2685.88,2037.733,0.4314
mixed,64,4,0.0625,4.0,1024,0,128,512,152,246.208,272.75,259.057,0.4841
mixed,64,4,0.0625,4.0,1024,0,256,1024,304,257.106,304.258,273.887,0.3559
mixed,64,4,0.0625,4.0,1024,0,512,2048,608,273.278,359.135,303.025,0.3465
mixed,64,4,0.0625,4.0,1024,0,1024,4096,1216,313.457,463.552,352.305,0.2588
mixed,64,4,0.0625,4.0,1024,0,2048,8192,2432,377.152,665.872,448.094,0.2457
mixed,64,4,0.0625,4.0,1024,0,4096,16384,4864,505.44,1089.313,629.062,0.2117
mixed,64,4,0.0625,4.0,1024,0,8192,32768,9728,746.496,1934.965,985.139,0.2008
mixed,64,4,0.0625,4.0,1024,512,128,512,152,354.901,378.752,365.874,0.4601
mixed,64,4,0.0625,4.0,1024,512,256,1024,304,365.853,411.648,383.196,0.3787
mixed,64,4,0.0625,4.0,1024,512,512,2048,608,382.719,469.537,410.881,0.3244
mixed,64,4,0.0625,4.0,1024,512,1024,4096,1216,422.722,572.925,460.32,0.2503
mixed,64,4,0.0625,4.0,1024,512,2048,8192,2432,486.672,776.2,554.672,0.2349
mixed,64,4,0.0625,4.0,1024,512,4096,16384,4864,610.497,1196.884,737.94,0.2173
mixed,64,4,0.0625,4.0,1024,512,8192,32768,9728,852.548,2045.159,1090.388,0.1994
mixed,64,4,0.0625,4.0,1024,2048,128,512,152,478.0,500.707,492.912,0.6567
mixed,64,4,0.0625,4.0,1024,2048,256,1024,304,488.799,535.745,506.179,0.3702
mixed,64,4,0.0625,4.0,1024,2048,512,2048,608,505.84,586.657,534.177,0.3506
mixed,64,4,0.0625,4.0,1024,2048,1024,4096,1216,544.495,695.17,582.159,0.25
mixed,64,4,0.0625,4.0,1024,2048,2048,8192,2432,608.323,898.354,678.067,0.2405
mixed,64,4,0.0625,4.0,1024,2048,4096,16384,4864,733.97,1310.676,863.012,0.2238
mixed,64,4,0.0625,4.0,1024,2048,8192,32768,9728,970.781,2159.558,1211.175,0.2022
mixed,64,4,0.0625,4.0,1024,8192,128,512,152,979.937,1001.972,993.235,0.6035
mixed,64,4,0.0625,4.0,1024,8192,256,1024,304,987.972,1030.163,1008.278,0.4813
mixed,64,4,0.0625,4.0,1024,8192,512,2048,608,1005.94,1087.092,1034.31,0.3496
mixed,64,4,0.0625,4.0,1024,8192,1024,4096,1216,1041.956,1191.138,1079.922,0.2545
mixed,64,4,0.0625,4.0,1024,8192,2048,8192,2432,1103.544,1385.474,1173.169,0.247
mixed,64,4,0.0625,4.0,1024,8192,4096,16384,4864,1228.084,1791.602,1354.408,0.2242
mixed,64,4,0.0625,4.0,1024,8192,8192,32768,9728,1468.354,2598.838,1705.016,0.2093
mixed,64,4,0.0625,4.0,1024,16384,128,512,152,1611.653,1633.412,1625.398,0.6317
mixed,64,4,0.0625,4.0,1024,16384,256,1024,304,1621.303,1663.183,1642.019,0.4947
mixed,64,4,0.0625,4.0,1024,16384,512,2048,608,1634.328,1719.06,1666.248,0.3767
mixed,64,4,0.0625,4.0,1024,16384,1024,4096,1216,1676.798,1825.046,1715.699,0.2624
mixed,64,4,0.0625,4.0,1024,16384,2048,8192,2432,1739.282,2027.272,1803.156,0.2218
mixed,64,4,0.0625,4.0,1024,16384,4096,16384,4864,1860.822,2428.198,1987.927,0.224
mixed,64,4,0.0625,4.0,1024,16384,8192,32768,9728,2103.897,3229.065,2337.217,0.2074
mixed,64,4,0.0625,4.0,4096,0,128,512,152,699.183,725.969,713.793,0.5454
mixed,64,4,0.0625,4.0,4096,0,256,1024,304,713.089,757.602,728.323,0.3422
mixed,64,4,0.0625,4.0,4096,0,512,2048,608,727.393,815.619,755.251,0.3158
mixed,64,4,0.0625,4.0,4096,0,1024,4096,1216,769.747,916.96,806.229,0.2478
mixed,64,4,0.0625,4.0,4096,0,2048,8192,2432,830.144,1119.251,901.536,0.2469
mixed,64,4,0.0625,4.0,4096,0,4096,16384,4864,955.172,1522.649,1082.754,0.2248
mixed,64,4,0.0625,4.0,4096,0,8192,32768,9728,1192.146,2332.485,1436.454,0.2142
mixed,64,4,0.0625,4.0,4096,512,128,512,152,909.027,932.005,924.848,0.6885
mixed,64,4,0.0625,4.0,4096,512,256,1024,304,920.754,963.83,941.319,0.4774
mixed,64,4,0.0625,4.0,4096,512,512,2048,608,937.747,1019.669,966.834,0.3551
mixed,64,4,0.0625,4.0,4096,512,1024,4096,1216,974.593,1119.715,1013.922,0.271
mixed,64,4,0.0625,4.0,4096,512,2048,8192,2432,1039.314,1325.942,1105.633,0.2314
mixed,64,4,0.0625,4.0,4096,512,4096,16384,4864,1161.989,1727.921,1289.316,0.225
mixed,64,4,0.0625,4.0,4096,512,8192,32768,9728,1397.577,2567.832,1643.126,0.2098
mixed,64,4,0.0625,4.0,4096,2048,128,512,152,1202.517,1224.097,1217.218,0.6812
mixed,64,4,0.0625,4.0,4096,2048,256,1024,304,1211.92,1256.322,1230.452,0.4174
mixed,64,4,0.0625,4.0,4096,2048,512,2048,608,1228.209,1310.338,1256.148,0.3402
mixed,64,4,0.0625,4.0,4096,2048,1024,4096,1216,1265.879,1414.408,1303.028,0.2501
mixed,64,4,0.0625,4.0,4096,2048,2048,8192,2432,1329.798,1615.188,1393.956,0.2248
mixed,64,4,0.0625,4.0,4096,2048,4096,16384,4864,1451.269,2034.357,1579.636,0.2202
mixed,64,4,0.0625,4.0,4096,2048,8192,32768,9728,1695.126,2866.472,1930.707,0.2011
mixed,64,4,0.0625,4.0,4096,8192,128,512,152,2335.048,2359.207,2346.692,0.482
mixed,64,4,0.0625,4.0,4096,8192,256,1024,304,2343.767,2385.224,2366.68,0.5527
mixed,64,4,0.0625,4.0,4096,8192,512,2048,608,2362.441,2439.863,2388.985,0.3429
mixed,64,4,0.0625,4.0,4096,8192,1024,4096,1216,2403.909,2547.722,2433.974,0.2091
mixed,64,4,0.0625,4.0,4096,8192,2048,8192,2432,2463.785,2753.883,2527.544,0.2198
mixed,64,4,0.0625,4.0,4096,8192,4096,16384,4864,2581.512,3154.17,2714.38,0.232
mixed,64,4,0.0625,4.0,4096,8192,8192,32768,9728,2821.59,3960.347,3061.303,0.2105
mixed,64,4,0.0625,4.0,4096,16384,128,512,152,3811.916,3842.778,3826.811,0.4826
mixed,64,4,0.0625,4.0,4096,16384,256,1024,304,3820.809,3869.851,3857.52,0.7486
mixed,64,4,0.0625,4.0,4096,16384,512,2048,608,3840.542,3937.738,3869.918,0.3022
mixed,64,4,0.0625,4.0,4096,16384,1024,4096,1216,3885.095,4024.574,3918.842,0.242
mixed,64,4,0.0625,4.0,4096,16384,2048,8192,2432,3940.221,4227.07,4000.539,0.2103
mixed,64,4,0.0625,4.0,4096,16384,4096,16384,4864,4054.924,4635.118,4203.054,0.2553
mixed,64,4,0.0625,4.0,4096,16384,8192,32768,9728,4300.123,5443.086,4554.479,0.2225
pure,64,8,0.125,4.0,0,0,128,512,176,72.146,113.552,109.648,0.9057
pure,64,8,0.125,4.0,0,0,256,1024,352,103.568,143.007,122.031,0.4682
pure,64,8,0.125,4.0,0,0,512,2048,704,124.224,196.177,149.762,0.3549
pure,64,8,0.125,4.0,0,0,1024,4096,1408,164.288,300.305,195.855,0.2321
pure,64,8,0.125,4.0,0,0,2048,8192,2816,238.544,499.25,295.552,0.2187
pure,64,8,0.125,4.0,0,0,4096,16384,5632,379.683,902.532,476.465,0.1851
pure,64,8,0.125,4.0,0,0,8192,32768,11264,658.928,1709.411,830.658,0.1635
mixed,64,8,0.125,4.0,16,0,128,512,176,83.68,124.609,105.136,0.5242
mixed,64,8,0.125,4.0,16,0,256,1024,352,115.167,155.04,133.986,0.472
mixed,64,8,0.125,4.0,16,0,512,2048,704,136.175,208.161,162.818,0.3701
mixed,64,8,0.125,4.0,16,0,1024,4096,1408,175.442,312.179,208.976,0.2452
mixed,64,8,0.125,4.0,16,0,2048,8192,2816,249.25,512.673,304.321,0.2091
mixed,64,8,0.125,4.0,16,0,4096,16384,5632,388.85,915.459,492.385,0.1966
mixed,64,8,0.125,4.0,16,0,8192,32768,11264,663.635,1721.669,840.642,0.1673
mixed,64,8,0.125,4.0,16,512,128,512,176,126.657,158.209,117.761,-0.282
mixed,64,8,0.125,4.0,16,512,256,1024,352,145.985,153.262,141.137,-0.6662
mixed,64,8,0.125,4.0,16,512,512,2048,704,180.928,208.48,166.065,-0.5394
mixed,64,8,0.125,4.0,16,512,1024,4096,1408,175.776,312.897,209.057,0.2427
mixed,64,8,0.125,4.0,16,512,2048,8192,2816,252.224,512.225,303.25,0.1963
mixed,64,8,0.125,4.0,16,512,4096,16384,5632,389.104,916.785,491.553,0.1941
mixed,64,8,0.125,4.0,16,512,8192,32768,11264,669.042,1723.283,843.522,0.1655
mixed,64,8,0.125,4.0,16,2048,128,512,176,127.633,163.01,121.457,-0.1746
mixed,64,8,0.125,4.0,16,2048,256,1024,352,147.583,202.753,128.513,-0.3457
mixed,64,8,0.125,4.0,16,2048,512,2048,704,179.137,295.634,165.426,-0.1177
mixed,64,8,0.125,4.0,16,2048,1024,4096,1408,238.608,311.392,210.752,-0.3827
mixed,64,8,0.125,4.0,16,2048,2048,8192,2816,349.552,513.01,304.368,-0.2764
mixed,64,8,0.125,4.0,16,2048,4096,16384,5632,392.786,915.619,487.651,0.1814
mixed,64,8,0.125,4.0,16,2048,8192,32768,11264,671.457,1724.612,838.756,0.1589
mixed,64,8,0.125,4.0,16,8192,128,512,176,148.593,160.432,144.353,-0.358
mixed,64,8,0.125,4.0,16,8192,256,1024,352,156.495,206.32,157.778,0.0257
mixed,64,8,0.125,4.0,16,8192,512,2048,704,179.168,289.425,164.416,-0.1338
mixed,64,8,0.125,4.0,16,8192,1024,4096,1408,236.56,463.999,193.152,-0.1909
mixed,64,8,0.125,4.0,16,8192,2048,8192,2816,355.426,813.427,303.584,-0.1132
mixed,64,8,0.125,4.0,16,8192,4096,16384,5632,598.42,920.531,481.332,-0.3635
mixed,64,8,0.125,4.0,16,8192,8192,32768,11264,980.354,1731.7,835.747,-0.1925
mixed,64,8,0.125,4.0,16,16384,128,512,176,177.776,194.322,177.793,0.001
mixed,64,8,0.125,4.0,16,16384,256,1024,352,173.28,203.169,184.0,0.3587
mixed,64,8,0.125,4.0,16,16384,512,2048,704,195.68,289.76,201.075,0.0573
mixed,64,8,0.125,4.0,16,16384,1024,4096,1408,239.01,464.962,271.841,0.1453
mixed,64,8,0.125,4.0,16,16384,2048,8192,2816,356.639,804.706,281.505,-0.1677
mixed,64,8,0.125,4.0,16,16384,4096,16384,5632,586.706,1502.454,478.833,-0.1178
mixed,64,8,0.125,4.0,16,16384,8192,32768,11264,1059.428,1729.59,822.915,-0.3529
mixed,64,8,0.125,4.0,64,0,128,512,176,86.688,143.472,107.487,0.3663
mixed,64,8,0.125,4.0,64,0,256,1024,352,136.784,171.603,139.425,0.0759
mixed,64,8,0.125,4.0,64,0,512,2048,704,159.679,215.456,168.097,0.1509
mixed,64,8,0.125,4.0,64,0,1024,4096,1408,190.001,321.041,214.879,0.1899
mixed,64,8,0.125,4.0,64,0,2048,8192,2816,258.08,521.362,311.105,0.2014
mixed,64,8,0.125,4.0,64,0,4096,16384,5632,398.496,923.666,496.337,0.1863
mixed,64,8,0.125,4.0,64,0,8192,32768,11264,673.842,1728.823,849.091,0.1661
mixed,64,8,0.125,4.0,64,512,128,512,176,126.625,166.08,126.753,0.0032
mixed,64,8,0.125,4.0,64,512,256,1024,352,147.728,204.913,129.473,-0.3192
mixed,64,8,0.125,4.0,64,512,512,2048,704,179.264,267.937,170.306,-0.101
mixed,64,8,0.125,4.0,64,512,1024,4096,1408,232.512,373.139,213.952,-0.132
mixed,64,8,0.125,4.0,64,512,2048,8192,2816,314.385,567.795,307.155,-0.0285
mixed,64,8,0.125,4.0,64,512,4096,16384,5632,448.992,965.108,493.552,0.0863
mixed,64,8,0.125,4.0,64,512,8192,32768,11264,715.697,1739.044,845.92,0.1273
mixed,64,8,0.125,4.0,64,2048,128,512,176,148.082,152.832,140.673,-1.5596
mixed,64,8,0.125,4.0,64,2048,256,1024,352,172.561,208.354,166.256,-0.1762
mixed,64,8,0.125,4.0,64,2048,512,2048,704,181.728,295.088,164.897,-0.1485
mixed,64,8,0.125,4.0,64,2048,1024,4096,1408,239.618,466.545,194.706,-0.1979
mixed,64,8,0.125,4.0,64,2048,2048,8192,2816,348.977,671.587,309.204,-0.1233
mixed,64,8,0.125,4.0,64,2048,4096,16384,5632,550.691,1061.174,480.417,-0.1377
mixed,64,8,0.125,4.0,64,2048,8192,32768,11264,819.987,1843.959,831.123,0.0109
mixed,64,8,0.125,4.0,64,8192,128,512,176,208.017,224.098,213.139,0.3185
mixed,64,8,0.125,4.0,64,8192,256,1024,352,221.762,282.403,220.88,-0.0145
mixed,64,8,0.125,4.0,64,8192,512,2048,704,233.072,275.921,247.123,0.3279
mixed,64,8,0.125,4.0,64,8192,1024,4096,1408,344.898,465.297,289.137,-0.4631
mixed,64,8,0.125,4.0,64,8192,2048,8192,2816,367.057,788.403,445.952,0.1872
mixed,64,8,0.125,4.0,64,8192,4096,16384,5632,585.637,1470.02,445.679,-0.1583
mixed,64,8,0.125,4.0,64,8192,8192,32768,11264,945.427,2256.87,808.659,-0.1043
mixed,64,8,0.125,4.0,64,16384,128,512,176,304.286,313.008,300.546,-0.4289
mixed,64,8,0.125,4.0,64,16384,256,1024,352,303.425,332.609,302.322,-0.0378
mixed,64,8,0.125,4.0,64,16384,512,2048,704,355.794,443.665,321.936,-0.3853
mixed,64,8,0.125,4.0,64,16384,1024,4096,1408,349.618,441.314,369.265,0.2143
mixed,64,8,0.125,4.0,64,16384,2048,8192,2816,563.874,788.434,451.634,-0.4998
mixed,64,8,0.125,4.0,64,16384,4096,16384,5632,597.073,1435.972,765.906,0.2013
mixed,64,8,0.125,4.0,64,16384,8192,32768,11264,1028.994,2788.153,773.059,-0.1455
mixed,64,8,0.125,4.0,256,0,128,512,176,99.968,177.617,129.153,0.3759
mixed,64,8,0.125,4.0,256,0,256,1024,352,133.871,202.624,149.601,0.2288
mixed,64,8,0.125,4.0,256,0,512,2048,704,189.681,257.488,192.897,0.0474
mixed,64,8,0.125,4.0,256,0,1024,4096,1408,224.434,355.857,292.962,0.5214
mixed,64,8,0.125,4.0,256,0,2048,8192,2816,292.434,552.579,470.068,0.6828
mixed,64,8,0.125,4.0,256,0,4096,16384,5632,431.345,963.458,804.114,0.7005
mixed,64,8,0.125,4.0,256,0,8192,32768,11264,713.14,1771.206,1479.396,0.7242
mixed,64,8,0.125,4.0,256,512,128,512,176,191.089,160.304,210.656,
mixed,64,8,0.125,4.0,256,512,256,1024,352,207.024,220.432,216.111,0.6778
mixed,64,8,0.125,4.0,256,512,512,2048,704,163.938,279.651,207.583,0.3772
mixed,64,8,0.125,4.0,256,512,1024,4096,1408,246.577,390.048,273.841,0.19
mixed,64,8,0.125,4.0,256,512,2048,8192,2816,326.017,583.506,446.721,0.4688
mixed,64,8,0.125,4.0,256,512,4096,16384,5632,462.322,983.17,781.475,0.6128
mixed,64,8,0.125,4.0,256,512,8192,32768,11264,733.41,1785.955,1439.189,0.6705
mixed,64,8,0.125,4.0,256,2048,128,512,176,251.619,283.281,248.8,-0.089
mixed,64,8,0.125,4.0,256,2048,256,1024,352,267.728,327.793,313.538,0.7627
mixed,64,8,0.125,4.0,256,2048,512,2048,704,301.473,277.649,319.985,
mixed,64,8,0.125,4.0,256,2048,1024,4096,1408,357.569,466.24,404.496,0.4318
mixed,64,8,0.125,4.0,256,2048,2048,8192,2816,371.219,668.257,449.906,0.2649
mixed,64,8,0.125,4.0,256,2048,4096,16384,5632,549.234,1068.467,754.466,0.3953
mixed,64,8,0.125,4.0,256,2048,8192,32768,11264,821.093,1873.895,1417.236,0.5662
mixed,64,8,0.125,4.0,256,8192,128,512,176,484.592,523.538,487.793,0.0822
mixed,64,8,0.125,4.0,256,8192,256,1024,352,507.248,566.035,501.841,-0.092
mixed,64,8,0.125,4.0,256,8192,512,2048,704,539.156,642.721,526.64,-0.1209
mixed,64,8,0.125,4.0,256,8192,1024,4096,1408,597.154,800.689,792.61,0.9603
mixed,64,8,0.125,4.0,256,8192,2048,8192,2816,707.971,764.418,796.754,1.5729
mixed,64,8,0.125,4.0,256,8192,4096,16384,5632,920.116,1410.918,1107.716,0.3822
mixed,64,8,0.125,4.0,256,8192,8192,32768,11264,1027.57,2228.341,1391.38,0.303
mixed,64,8,0.125,4.0,256,16384,128,512,176,786.05,828.627,788.082,0.0477
mixed,64,8,0.125,4.0,256,16384,256,1024,352,787.554,871.331,806.817,0.2299
mixed,64,8,0.125,4.0,256,16384,512,2048,704,846.979,953.252,830.978,-0.1506
mixed,64,8,0.125,4.0,256,16384,1024,4096,1408,903.955,1115.525,878.307,-0.1212
mixed,64,8,0.125,4.0,256,16384,2048,8192,2816,1014.417,1425.43,1409.974,0.9624
mixed,64,8,0.125,4.0,256,16384,4096,16384,5632,1230.086,1387.859,1421.427,1.2128
mixed,64,8,0.125,4.0,256,16384,8192,32768,11264,1663.635,2673.816,2045.078,0.3776
mixed,64,8,0.125,4.0,1024,0,128,512,176,247.538,271.106,260.978,0.5703
mixed,64,8,0.125,4.0,1024,0,256,1024,352,258.354,304.561,275.022,0.3607
mixed,64,8,0.125,4.0,1024,0,512,2048,704,283.439,358.976,303.616,0.2671
mixed,64,8,0.125,4.0,1024,0,1024,4096,1408,324.737,465.761,354.513,0.2111
mixed,64,8,0.125,4.0,1024,0,2048,8192,2816,401.441,666.963,454.241,0.1989
mixed,64,8,0.125,4.0,1024,0,4096,16384,5632,542.227,1088.835,636.306,0.1721
mixed,64,8,0.125,4.0,1024,0,8192,32768,11264,825.315,1931.975,992.468,0.151
mixed,64,8,0.125,4.0,1024,512,128,512,176,356.162,378.595,368.625,0.5556
mixed,64,8,0.125,4.0,1024,512,256,1024,352,364.386,413.596,385.297,0.4249
mixed,64,8,0.125,4.0,1024,512,512,2048,704,390.994,468.229,412.4,0.2771
mixed,64,8,0.125,4.0,1024,512,1024,4096,1408,435.077,573.217,461.665,0.1925
mixed,64,8,0.125,4.0,1024,512,2048,8192,2816,508.804,775.781,562.337,0.2005
mixed,64,8,0.125,4.0,1024,512,4096,16384,5632,647.859,1195.52,747.587,0.1821
mixed,64,8,0.125,4.0,1024,512,8192,32768,11264,937.009,2041.46,1100.385,0.1479
mixed,64,8,0.125,4.0,1024,2048,128,512,176,479.347,502.289,493.12,0.6003
mixed,64,8,0.125,4.0,1024,2048,256,1024,352,488.481,531.936,507.469,0.437
mixed,64,8,0.125,4.0,1024,2048,512,2048,704,514.066,589.313,537.268,0.3083
mixed,64,8,0.125,4.0,1024,2048,1024,4096,1408,555.058,691.987,584.178,0.2127
mixed,64,8,0.125,4.0,1024,2048,2048,8192,2816,630.018,891.877,682.294,0.1996
mixed,64,8,0.125,4.0,1024,2048,4096,16384,5632,768.883,1312.116,867.847,0.1822
mixed,64,8,0.125,4.0,1024,2048,8192,32768,11264,1057.414,2160.423,1221.492,0.1488
mixed,64,8,0.125,4.0,1024,8192,128,512,176,980.387,1001.361,994.626,0.6789
mixed,64,8,0.125,4.0,1024,8192,256,1024,352,991.235,1031.877,1010.208,0.4668
mixed,64,8,0.125,4.0,1024,8192,512,2048,704,1011.985,1085.189,1038.147,0.3574
mixed,64,8,0.125,4.0,1024,8192,1024,4096,1408,1055.125,1191.314,1082.852,0.2036
mixed,64,8,0.125,4.0,1024,8192,2048,8192,2816,1125.944,1390.468,1178.359,0.1981
mixed,64,8,0.125,4.0,1024,8192,4096,16384,5632,1265.764,1792.132,1360.79,0.1805
mixed,64,8,0.125,4.0,1024,8192,8192,32768,11264,1547.729,2595.882,1715.034,0.1596
mixed,64,8,0.125,4.0,1024,16384,128,512,176,1612.264,1639.622,1632.497,0.7396
mixed,64,8,0.125,4.0,1024,16384,256,1024,352,1628.292,1663.637,1641.011,0.3598
mixed,64,8,0.125,4.0,1024,16384,512,2048,704,1645.303,1716.069,1664.389,0.2697
mixed,64,8,0.125,4.0,1024,16384,1024,4096,1408,1684.785,1822.42,1710.181,0.1845
mixed,64,8,0.125,4.0,1024,16384,2048,8192,2816,1758.152,2022.25,1804.18,0.1743
mixed,64,8,0.125,4.0,1024,16384,4096,16384,5632,1896.02,2426.07,1987.782,0.1731
mixed,64,8,0.125,4.0,1024,16384,8192,32768,11264,2180.071,3232.088,2343.526,0.1554
mixed,64,8,0.125,4.0,4096,0,128,512,176,702.594,725.264,715.029,0.5485
mixed,64,8,0.125,4.0,4096,0,256,1024,352,712.352,757.955,731.492,0.4197
mixed,64,8,0.125,4.0,4096,0,512,2048,704,737.699,813.028,757.696,0.2655
mixed,64,8,0.125,4.0,4096,0,1024,4096,1408,778.804,914.274,806.868,0.2072
mixed,64,8,0.125,4.0,4096,0,2048,8192,2816,852.786,1117.297,906.018,0.2012
mixed,64,8,0.125,4.0,4096,0,4096,16384,5632,993.367,1524.341,1090.512,0.183
mixed,64,8,0.125,4.0,4096,0,8192,32768,11264,1276.66,2333.301,1444.562,0.1589
mixed,64,8,0.125,4.0,4096,512,128,512,176,909.314,934.531,923.607,0.5668
mixed,64,8,0.125,4.0,4096,512,256,1024,352,922.884,964.737,938.707,0.378
mixed,64,8,0.125,4.0,4096,512,512,2048,704,947.251,1018.449,965.873,0.2616
mixed,64,8,0.125,4.0,4096,512,1024,4096,1408,984.294,1122.547,1015.601,0.2264
mixed,64,8,0.125,4.0,4096,512,2048,8192,2816,1060.288,1324.903,1114.596,0.2052
mixed,64,8,0.125,4.0,4096,512,4096,16384,5632,1199.427,1733.191,1298.833,0.1862
mixed,64,8,0.125,4.0,4096,512,8192,32768,11264,1482.197,2569.961,1651.86,0.156
mixed,64,8,0.125,4.0,4096,2048,128,512,176,1206.82,1228.756,1216.64,0.4477
mixed,64,8,0.125,4.0,4096,2048,256,1024,352,1214.594,1255.128,1233.216,0.4594
mixed,64,8,0.125,4.0,4096,2048,512,2048,704,1237.014,1308.883,1261.027,0.3341
mixed,64,8,0.125,4.0,4096,2048,1024,4096,1408,1278.392,1411.601,1305.635,0.2045
mixed,64,8,0.125,4.0,4096,2048,2048,8192,2816,1352.648,1614.293,1402.002,0.1886
mixed,64,8,0.125,4.0,4096,2048,4096,16384,5632,1492.274,2035.476,1586.151,0.1728
mixed,64,8,0.125,4.0,4096,2048,8192,32768,11264,1775.349,2866.744,1939.782,0.1507
mixed,64,8,0.125,4.0,4096,8192,128,512,176,2335.836,2360.729,2353.081,0.6927
mixed,64,8,0.125,4.0,4096,8192,256,1024,352,2344.262,2390.484,2365.591,0.4614
mixed,64,8,0.125,4.0,4096,8192,512,2048,704,2371.015,2442.248,2391.671,0.29
mixed,64,8,0.125,4.0,4096,8192,1024,4096,1408,2414.841,2543.202,2440.264,0.1981
mixed,64,8,0.125,4.0,4096,8192,2048,8192,2816,2486.196,2745.59,2534.727,0.1871
mixed,64,8,0.125,4.0,4096,8192,4096,16384,5632,2621.989,3151.335,2713.448,0.1728
mixed,64,8,0.125,4.0,4096,8192,8192,32768,11264,2904.215,3959.264,3079.843,0.1665
mixed,64,8,0.125,4.0,4096,16384,128,512,176,3809.581,3834.651,3831.628,0.8794
mixed,64,8,0.125,4.0,4096,16384,256,1024,352,3824.604,3866.413,3840.668,0.3842
mixed,64,8,0.125,4.0,4096,16384,512,2048,704,3848.476,3937.084,3877.47,0.3272
mixed,64,8,0.125,4.0,4096,16384,1024,4096,1408,3886.155,4015.259,3927.227,0.3181
mixed,64,8,0.125,4.0,4096,16384,2048,8192,2816,3964.603,4231.421,4013.178,0.1821
mixed,64,8,0.125,4.0,4096,16384,4096,16384,5632,4107.434,4626.447,4196.187,0.171
mixed,64,8,0.125,4.0,4096,16384,8192,32768,11264,4400.957,5440.818,4549.531,0.1429
pure,64,16,0.25,4.0,0,0,128,512,224,75.906,112.785,97.376,0.5822
pure,64,16,0.25,4.0,0,0,256,1024,448,109.584,142.691,109.938,0.0107
pure,64,16,0.25,4.0,0,0,512,2048,896,134.816,195.97,156.224,0.3501
pure,64,16,0.25,4.0,0,0,1024,4096,1792,182.464,302.672,210.32,0.2317
pure,64,16,0.25,4.0,0,0,2048,8192,3584,270.69,498.673,313.536,0.1879
pure,64,16,0.25,4.0,0,0,4096,16384,7168,451.937,903.602,505.504,0.1186
pure,64,16,0.25,4.0,0,0,8192,32768,14336,802.322,1713.621,881.524,0.0869
mixed,64,16,0.25,4.0,16,0,128,512,224,89.073,124.593,107.024,0.5054
mixed,64,16,0.25,4.0,16,0,256,1024,448,119.808,154.545,117.537,-0.0654
mixed,64,16,0.25,4.0,16,0,512,2048,896,145.857,207.921,144.4,-0.0235
